frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs,target_object,target_verb,target_pair
55_43455,55,1448.5,5,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
55_44560,55,1485.333,11,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
55_45236,55,1507.866,12,1,['electric_screwdriver'],['release'],electric_screwdriver,release,release__electric_screwdriver
55_45463,55,1515.433,4,1,['socket_4'],['first_contact'],socket_4,first_contact,first_contact__socket_4
55_45472,55,1515.733,4,1,['socket_4'],['decontact'],socket_4,decontact,decontact__socket_4
55_47163,55,1572.1,4,1,['left_red_button'],['first_contact'],left_red_button,first_contact,first_contact__left_red_button
55_47190,55,1573.0,4,1,['left_red_button'],['decontact'],left_red_button,decontact,decontact__left_red_button
55_47219,55,1573.966,4,1,['right_red_button'],['first_contact'],right_red_button,first_contact,first_contact__right_red_button
55_47241,55,1574.7,4,1,['right_red_button'],['decontact'],right_red_button,decontact,decontact__right_red_button
56_1356,56,45.2,4,1,['right_green_button'],['first_contact'],right_green_button,first_contact,first_contact__right_green_button
56_1381,56,46.033,4,1,['right_green_button'],['decontact'],right_green_button,decontact,decontact__right_green_button
56_1399,56,46.633,4,1,['left_green_button'],['first_contact'],left_green_button,first_contact,first_contact__left_green_button
56_1422,56,47.4,4,1,['left_green_button'],['decontact'],left_green_button,decontact,decontact__left_green_button
56_3621,56,120.7,10,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
56_3656,56,121.866,9,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_3786,56,126.2,10,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_5166,56,172.2,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
56_5336,56,177.866,2,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_5650,56,188.333,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_6127,56,204.233,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
56_6774,56,225.8,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
56_6791,56,226.366,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
56_6804,56,226.8,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_6917,56,230.566,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_7094,56,236.466,10,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
56_7204,56,240.133,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
56_7642,56,254.733,7,1,['screwdriver'],['first_contact'],screwdriver,first_contact,first_contact__screwdriver
56_8001,56,266.7,10,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
56_8010,56,267.0,10,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_8104,56,270.133,8,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_8594,56,286.466,7,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
56_10805,56,360.166,10,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
56_10991,56,366.366,8,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_11224,56,374.133,10,1,['low_voltage_board_screen'],['decontact'],low_voltage_board_screen,decontact,decontact__low_voltage_board_screen
56_11678,56,389.266,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
56_11706,56,390.2,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
56_11762,56,392.066,4,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
56_12190,56,406.333,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
56_12476,56,415.866,10,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
56_14096,56,469.866,8,1,['pliers'],['release'],pliers,release,release__pliers
56_15919,56,530.633,9,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_16777,56,559.233,7,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_16870,56,562.333,10,1,['screwdriver'],['decontact'],screwdriver,decontact,decontact__screwdriver
56_17114,56,570.466,4,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
56_17269,56,575.633,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
56_17341,56,578.033,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
56_17364,56,578.8,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
56_18176,56,605.866,11,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_18296,56,609.866,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_18303,56,610.1,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_18996,56,633.2,2,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
56_19015,56,633.833,2,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
56_19213,56,640.433,2,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_19474,56,649.133,2,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_19985,56,666.166,9,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
56_20451,56,681.7,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
56_20467,56,682.233,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
56_20721,56,690.7,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_20826,56,694.2,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_21276,56,709.2,6,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
56_21277,56,709.233,6,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
56_21965,56,732.166,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_22010,56,733.666,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_22480,56,749.333,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_22977,56,765.9,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_23033,56,767.766,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_23378,56,779.266,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_23533,56,784.433,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_24020,56,800.666,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_24052,56,801.733,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_24376,56,812.533,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_24492,56,816.4,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_24841,56,828.033,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_24882,56,829.4,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_25098,56,836.6,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_25245,56,841.5,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_25653,56,855.1,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_25679,56,855.966,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_25932,56,864.4,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_26068,56,868.933,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_26606,56,886.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_26628,56,887.6,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_26886,56,896.2,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_27021,56,900.7,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_27511,56,917.033,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
56_27531,56,917.7,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
56_27555,56,918.5,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_27686,56,922.866,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_27851,56,928.366,5,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
56_27989,56,932.966,8,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
56_28489,56,949.633,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_28624,56,954.133,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_28670,56,955.666,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
56_28689,56,956.3,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
56_28964,56,965.466,8,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_29806,56,993.533,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_29834,56,994.466,7,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_30154,56,1005.133,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
56_30169,56,1005.633,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
56_30247,56,1008.233,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
56_30598,56,1019.933,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
56_32627,56,1087.566,5,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
56_35004,56,1166.8,7,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
56_35160,56,1172.0,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
56_35229,56,1174.3,2,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
56_36159,56,1205.3,8,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
56_37626,56,1254.2,14,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
56_39790,56,1326.333,9,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
56_42534,56,1417.8,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_42605,56,1420.166,5,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_42736,56,1424.533,4,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_42956,56,1431.866,6,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_43661,56,1455.366,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
56_43711,56,1457.033,2,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
56_43861,56,1462.033,2,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_43945,56,1464.833,2,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_44047,56,1468.233,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
56_44220,56,1474.0,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
56_44412,56,1480.4,7,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
56_44545,56,1484.833,5,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
56_44672,56,1489.066,6,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
56_44686,56,1489.533,7,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
56_45072,56,1502.4,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
56_45092,56,1503.066,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
56_45416,56,1513.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_45449,56,1514.966,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_45654,56,1521.8,5,1,['power_supply_cables'],['first_contact'],power_supply_cables,first_contact,first_contact__power_supply_cables
56_45707,56,1523.566,4,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
56_46231,56,1541.033,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_46262,56,1542.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_46551,56,1551.7,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_46680,56,1556.0,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_47340,56,1578.0,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_47367,56,1578.9,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_47604,56,1586.8,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_47721,56,1590.7,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_48152,56,1605.066,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_48182,56,1606.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_48485,56,1616.166,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_48614,56,1620.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_49046,56,1634.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_49081,56,1636.033,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_49593,56,1653.1,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_49675,56,1655.833,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
56_50133,56,1671.1,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
56_50161,56,1672.033,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
