frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs
72_39848,72,1328.266,4,4,"['screwdriver', 'screwdriver', 'low_voltage_board', 'low_voltage_board_screen']","['first_contact', 'first_contact', 'contact', 'contact']"
72_39969,72,1332.3,7,2,"['low_voltage_board', 'screwdriver']","['decontact', 'contact']"
72_39988,72,1332.933,10,2,"['low_voltage_board', 'screwdriver']","['first_contact', 'contact']"
72_40000,72,1333.333,10,2,"['screwdriver', 'low_voltage_board']","['first_contact', 'contact']"
72_40099,72,1336.633,7,2,"['low_voltage_board', 'screwdriver']","['decontact', 'contact']"
72_40419,72,1347.3,4,1,['socket_1'],['first_contact']
72_40449,72,1348.3,4,1,['socket_1'],['decontact']
72_40606,72,1353.533,4,1,['power_supply'],['first_contact']
72_40972,72,1365.733,3,1,['power_supply'],['decontact']
72_41094,72,1369.8,9,1,['power_supply_cables'],['take']
72_41328,72,1377.6,9,2,"['power_supply_cables', 'power_supply_cables']","['release', 'contact']"
72_41514,72,1383.8,8,1,['power_supply_cables'],['release']
72_41733,72,1391.1,4,1,['socket_2'],['first_contact']
72_41750,72,1391.666,4,1,['socket_2'],['decontact']
72_42140,72,1404.666,3,1,['oscilloscope'],['first_contact']
72_42257,72,1408.566,4,1,['oscilloscope'],['decontact']
72_42561,72,1418.7,10,2,"['power_supply_cables', 'power_supply_cables']","['release', 'contact']"
72_43030,72,1434.333,3,1,['oscilloscope'],['first_contact']
72_43064,72,1435.466,6,1,['oscilloscope'],['decontact']
72_43414,72,1447.133,5,1,['oscilloscope'],['first_contact']
72_43536,72,1451.2,4,1,['oscilloscope'],['decontact']
72_44085,72,1469.5,3,1,['oscilloscope'],['decontact']
72_44413,72,1480.433,3,1,['oscilloscope'],['first_contact']
72_44494,72,1483.133,3,1,['oscilloscope'],['decontact']
72_44918,72,1497.266,3,1,['oscilloscope'],['first_contact']
72_44962,72,1498.733,4,1,['oscilloscope'],['decontact']
72_45221,72,1507.366,3,1,['oscilloscope'],['first_contact']
72_45308,72,1510.266,3,1,['oscilloscope'],['decontact']
72_45654,72,1521.8,3,1,['oscilloscope'],['first_contact']
72_45700,72,1523.333,3,1,['oscilloscope'],['decontact']
72_46027,72,1534.233,3,1,['oscilloscope'],['first_contact']
72_46155,72,1538.5,3,1,['oscilloscope'],['decontact']
72_46522,72,1550.733,3,1,['oscilloscope'],['first_contact']
72_46554,72,1551.8,3,1,['oscilloscope'],['decontact']
72_46932,72,1564.4,3,1,['oscilloscope'],['decontact']
72_47340,72,1578.0,3,1,['oscilloscope'],['first_contact']
72_47375,72,1579.166,3,1,['oscilloscope'],['decontact']
72_47705,72,1590.166,3,1,['oscilloscope'],['first_contact']
72_47751,72,1591.7,3,1,['oscilloscope'],['decontact']
72_47962,72,1598.733,4,1,['socket_1'],['first_contact']
72_48008,72,1600.266,4,1,['socket_1'],['decontact']
72_48085,72,1602.833,4,1,['power_supply'],['first_contact']
72_48216,72,1607.2,3,1,['power_supply'],['decontact']
72_48365,72,1612.166,9,2,"['oscilloscope_ground_clip', 'oscilloscope_probe_tip']","['take', 'contact']"
72_48453,72,1615.1,6,2,"['oscilloscope_ground_clip', 'oscilloscope_probe_tip']","['release', 'contact']"
72_48465,72,1615.5,6,1,['oscilloscope_probe_tip'],['release']
72_48493,72,1616.433,11,1,['power_supply_cables'],['take']
72_48519,72,1617.3,10,2,"['power_supply_cables', 'power_supply_cables']","['first_contact', 'contact']"
72_48570,72,1619.0,10,1,['power_supply_cables'],['release']
72_48586,72,1619.533,9,1,['power_supply_cables'],['take']
72_48646,72,1621.533,9,1,['power_supply_cables'],['release']
72_48794,72,1626.466,4,1,['oscilloscope'],['first_contact']
72_48888,72,1629.6,3,1,['oscilloscope'],['decontact']
72_48937,72,1631.233,5,1,['socket_2'],['first_contact']
72_48964,72,1632.133,5,1,['socket_2'],['decontact']
72_49210,72,1640.333,8,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
72_49360,72,1645.333,6,2,"['low_voltage_board', 'screwdriver']","['first_contact', 'contact']"
72_49375,72,1645.833,6,3,"['screwdriver', 'screwdriver', 'low_voltage_board']","['first_contact', 'first_contact', 'contact']"
72_49417,72,1647.233,6,1,['screwdriver'],['decontact']
72_49469,72,1648.966,6,3,"['low_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
72_49470,72,1649.0,6,3,"['screwdriver', 'screwdriver', 'low_voltage_board']","['first_contact', 'first_contact', 'contact']"
72_49501,72,1650.033,4,2,"['low_voltage_board', 'screwdriver']","['decontact', 'contact']"
72_49565,72,1652.166,4,3,"['screwdriver', 'screwdriver', 'low_voltage_board']","['first_contact', 'first_contact', 'contact']"
72_49680,72,1656.0,7,4,"['low_voltage_board', 'low_voltage_board', 'screwdriver', 'low_voltage_board_screen']","['first_contact', 'first_contact', 'contact', 'contact']"
72_49802,72,1660.066,8,3,"['low_voltage_board', 'low_voltage_board', 'screwdriver']","['take', 'take', 'contact']"
72_49922,72,1664.066,5,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
72_50287,72,1676.233,6,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
72_50528,72,1684.266,9,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
72_51025,72,1700.833,4,1,['register'],['first_contact']
72_51630,72,1721.0,13,1,['register'],['decontact']
72_51901,72,1730.033,4,1,['right_red_button'],['first_contact']
72_51933,72,1731.1,4,1,['right_red_button'],['decontact']
72_51941,72,1731.366,4,1,['left_red_button'],['first_contact']
72_51960,72,1732.0,4,1,['left_red_button'],['decontact']
74_1210,74,40.333,4,1,['left_green_button'],['first_contact']
74_1231,74,41.033,4,1,['left_green_button'],['decontact']
74_1261,74,42.033,4,1,['right_green_button'],['first_contact']
74_1273,74,42.433,4,1,['right_green_button'],['decontact']
74_1684,74,56.133,9,1,['high_voltage_board'],['take']
74_1786,74,59.533,6,1,['high_voltage_board'],['release']
74_1933,74,64.433,14,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_1935,74,64.5,14,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_2012,74,67.066,12,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
74_2038,74,67.933,9,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_2086,74,69.533,8,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_2405,74,80.166,2,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_2997,74,99.9,9,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_3028,74,100.933,10,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
74_3202,74,106.733,9,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_3329,74,110.966,8,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_3412,74,113.733,9,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_3750,74,125.0,10,2,"['screwdriver', 'high_voltage_board']","['first_contact', 'contact']"
74_4210,74,140.333,10,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['decontact', 'contact', 'contact']"
74_4338,74,144.6,5,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_4391,74,146.366,5,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
74_4464,74,148.8,4,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
74_4674,74,155.8,4,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_4739,74,157.966,7,1,['high_voltage_board'],['decontact']
74_5035,74,167.833,4,1,['socket_1'],['first_contact']
74_5051,74,168.366,4,1,['socket_1'],['decontact']
74_5226,74,174.2,4,1,['power_supply'],['first_contact']
74_5562,74,185.4,3,1,['power_supply'],['decontact']
74_6063,74,202.1,9,1,['power_supply_cables'],['take']
74_6169,74,205.633,8,1,['power_supply_cables'],['release']
74_6184,74,206.133,10,2,"['oscilloscope_ground_clip', 'high_voltage_board']","['first_contact', 'contact']"
74_6198,74,206.6,9,2,"['oscilloscope_ground_clip', 'high_voltage_board']","['decontact', 'contact']"
74_6220,74,207.333,9,2,"['oscilloscope_ground_clip', 'high_voltage_board']","['take', 'contact']"
74_6272,74,209.066,10,2,"['oscilloscope_ground_clip', 'high_voltage_board']","['release', 'contact']"
74_6335,74,211.166,9,2,"['power_supply_cables', 'high_voltage_board']","['take', 'contact']"
74_6405,74,213.5,9,2,"['power_supply_cables', 'power_supply_cables']","['take', 'contact']"
74_6520,74,217.333,9,3,"['power_supply_cables', 'power_supply_cables', 'high_voltage_board']","['release', 'contact', 'contact']"
74_6655,74,221.833,8,2,"['high_voltage_board', 'power_supply_cables']","['decontact', 'contact']"
74_6663,74,222.1,9,1,['power_supply_cables'],['release']
74_7111,74,237.033,4,1,['socket_1'],['first_contact']
74_7188,74,239.6,3,1,['socket_1'],['decontact']
74_7284,74,242.8,3,1,['power_supply'],['first_contact']
74_7377,74,245.9,3,1,['power_supply'],['decontact']
74_7577,74,252.566,8,1,['power_supply_cables'],['take']
74_7633,74,254.433,8,2,"['high_voltage_board', 'power_supply_cables']","['first_contact', 'contact']"
74_7666,74,255.533,9,4,"['power_supply_cables', 'oscilloscope_ground_clip', 'power_supply_cables', 'high_voltage_board']","['take', 'contact', 'contact', 'contact']"
74_7813,74,260.433,8,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
74_7920,74,264.0,8,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
74_8110,74,270.333,5,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'first_contact', 'first_contact']"
74_8178,74,272.6,4,2,"['high_voltage_board', 'screwdriver']","['take', 'contact']"
74_8227,74,274.233,8,2,"['screwdriver', 'high_voltage_board']","['release', 'contact']"
74_8249,74,274.966,5,1,['high_voltage_board'],['first_contact']
74_8306,74,276.866,6,2,"['screwdriver', 'high_voltage_board']","['first_contact', 'contact']"
74_8319,74,277.3,6,2,"['high_voltage_board', 'screwdriver']","['take', 'contact']"
74_8784,74,292.8,6,1,['socket_3'],['first_contact']
74_8831,74,294.366,6,1,['socket_3'],['decontact']
74_8937,74,297.9,6,1,['welder_station'],['first_contact']
74_9381,74,312.7,6,1,['welder_station'],['decontact']
74_9995,74,333.166,8,1,['welder_probe_tip'],['take']
74_10842,74,361.4,11,1,['pliers'],['release']
74_10939,74,364.633,8,1,['welder_probe_tip'],['release']
74_11605,74,386.833,6,1,['high_voltage_board'],['decontact']
74_12706,74,423.533,8,1,['welder_probe_tip'],['release']
74_12749,74,424.966,8,1,['high_voltage_board'],['take']
74_12852,74,428.4,8,1,['pliers'],['release']
74_12959,74,431.966,8,1,['high_voltage_board'],['release']
74_13139,74,437.966,6,1,['welder_station'],['first_contact']
74_13602,74,453.4,7,1,['welder_station'],['decontact']
74_13676,74,455.866,6,1,['socket_3'],['first_contact']
74_13694,74,456.466,6,1,['socket_3'],['decontact']
74_13862,74,462.066,8,1,['high_voltage_board'],['take']
74_13932,74,464.4,8,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_14129,74,470.966,8,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_14255,74,475.166,7,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
74_14524,74,484.133,6,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
74_14562,74,485.4,7,2,"['screwdriver', 'screwdriver']","['first_contact', 'first_contact']"
74_14626,74,487.533,8,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
74_14805,74,493.5,3,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
74_14927,74,497.566,5,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
74_14983,74,499.433,4,1,['high_voltage_board'],['decontact']
74_15044,74,501.466,3,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['first_contact', 'contact', 'contact']"
74_15064,74,502.133,4,2,"['high_voltage_board', 'screwdriver']","['decontact', 'contact']"
74_15395,74,513.166,4,1,['socket_1'],['first_contact']
74_15467,74,515.566,3,1,['socket_1'],['decontact']
74_15768,74,525.6,4,1,['power_supply'],['first_contact']
74_16059,74,535.3,3,1,['power_supply'],['decontact']
74_16491,74,549.7,7,1,['power_supply_cables'],['take']
74_16510,74,550.333,10,1,['power_supply_cables'],['take']
74_16669,74,555.633,6,1,['high_voltage_board'],['first_contact']
74_16698,74,556.6,6,3,"['high_voltage_board', 'high_voltage_board', 'power_supply_cables']","['first_contact', 'first_contact', 'contact']"
74_17318,74,577.266,6,2,"['power_supply_cables', 'high_voltage_board']","['release', 'contact']"
74_17327,74,577.566,7,1,['high_voltage_board'],['decontact']
74_17635,74,587.833,4,1,['socket_2'],['first_contact']
74_17697,74,589.9,4,1,['socket_2'],['decontact']
74_17753,74,591.766,3,1,['oscilloscope'],['first_contact']
74_17791,74,593.033,2,1,['oscilloscope'],['decontact']
74_18050,74,601.666,6,2,"['high_voltage_board', 'oscilloscope_ground_clip']","['first_contact', 'contact']"
74_18249,74,608.3,5,2,"['oscilloscope_ground_clip', 'high_voltage_board']","['release', 'contact']"
74_18453,74,615.1,7,1,['oscilloscope_probe_tip'],['take']
74_19241,74,641.366,7,1,['oscilloscope_probe_tip'],['release']
74_19357,74,645.233,3,1,['oscilloscope'],['first_contact']
74_19406,74,646.866,3,1,['oscilloscope'],['decontact']
74_19902,74,663.4,4,1,['oscilloscope'],['decontact']
74_20738,74,691.266,7,1,['oscilloscope_probe_tip'],['release']
74_20833,74,694.433,3,1,['oscilloscope'],['first_contact']
74_20877,74,695.9,4,1,['oscilloscope'],['decontact']
74_21008,74,700.266,3,1,['oscilloscope'],['first_contact']
74_21182,74,706.066,4,1,['oscilloscope'],['decontact']
74_21483,74,716.1,8,1,['oscilloscope_probe_tip'],['take']
74_21906,74,730.2,8,1,['oscilloscope_probe_tip'],['release']
74_21983,74,732.766,3,1,['oscilloscope'],['first_contact']
74_22083,74,736.1,3,1,['oscilloscope'],['decontact']
74_22236,74,741.2,4,1,['oscilloscope'],['first_contact']
74_22410,74,747.0,4,1,['oscilloscope'],['decontact']
74_23021,74,767.366,10,2,"['oscilloscope_probe_tip', 'oscilloscope_probe_tip']","['first_contact', 'first_contact']"
74_23138,74,771.266,8,1,['oscilloscope_probe_tip'],['release']
74_23269,74,775.633,3,1,['oscilloscope'],['first_contact']
74_23331,74,777.7,4,1,['oscilloscope'],['decontact']
74_23731,74,791.033,3,1,['oscilloscope'],['first_contact']
74_23822,74,794.066,3,1,['oscilloscope'],['decontact']
74_24666,74,822.2,4,1,['oscilloscope_probe_tip'],['release']
74_24741,74,824.7,3,1,['oscilloscope'],['first_contact']
74_24805,74,826.833,3,1,['oscilloscope'],['decontact']
74_25082,74,836.066,3,1,['oscilloscope'],['first_contact']
74_25227,74,840.9,3,1,['oscilloscope'],['decontact']
74_25429,74,847.633,3,1,['socket_1'],['first_contact']
74_25561,74,852.033,4,1,['socket_1'],['decontact']
74_25577,74,852.566,4,2,"['power_supply', 'socket_1']","['first_contact', 'contact']"
74_25659,74,855.3,3,2,"['power_supply', 'socket_1']","['decontact', 'contact']"
74_25802,74,860.066,8,1,['oscilloscope_probe_tip'],['take']
74_25891,74,863.033,9,2,"['oscilloscope_ground_clip', 'oscilloscope_probe_tip']","['take', 'contact']"
74_26004,74,866.8,8,2,"['power_supply_cables', 'high_voltage_board']","['take', 'contact']"
74_26005,74,866.833,8,2,"['high_voltage_board', 'power_supply_cables']","['first_contact', 'contact']"
74_26062,74,868.733,8,2,"['power_supply_cables', 'high_voltage_board']","['take', 'contact']"
74_26227,74,874.233,8,1,['high_voltage_board'],['decontact']
74_26311,74,877.033,3,1,['oscilloscope'],['first_contact']
74_26368,74,878.933,3,1,['oscilloscope'],['decontact']
74_26434,74,881.133,6,1,['socket_2'],['first_contact']
74_26501,74,883.366,6,1,['socket_2'],['decontact']
74_26642,74,888.066,6,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
74_26663,74,888.766,7,3,"['screwdriver', 'screwdriver', 'high_voltage_board']","['first_contact', 'first_contact', 'contact']"
74_26913,74,897.1,7,2,"['high_voltage_board', 'screwdriver']","['first_contact', 'contact']"
74_26917,74,897.233,8,2,"['screwdriver', 'high_voltage_board']","['first_contact', 'contact']"
74_27071,74,902.366,6,3,"['high_voltage_board', 'screwdriver', 'screwdriver']","['take', 'contact', 'contact']"
74_27137,74,904.566,4,2,"['high_voltage_board', 'screwdriver']","['release', 'contact']"
74_27154,74,905.133,4,1,['screwdriver'],['release']
74_27170,74,905.666,2,2,"['high_voltage_board', 'high_voltage_board']","['take', 'take']"
74_27254,74,908.466,3,1,['high_voltage_board'],['release']
74_27659,74,921.966,6,1,['socket_3'],['first_contact']
74_27676,74,922.533,6,1,['socket_3'],['decontact']
74_27745,74,924.833,6,1,['welder_station'],['first_contact']
74_28309,74,943.633,6,1,['welder_station'],['decontact']
74_28535,74,951.166,13,1,['pliers'],['take']
74_28850,74,961.666,3,2,"['high_voltage_board', 'pliers']","['first_contact', 'contact']"
74_28864,74,962.133,3,2,"['high_voltage_board', 'pliers']","['release', 'contact']"
74_29007,74,966.9,7,1,['welder_probe_tip'],['take']
74_29815,74,993.833,5,1,['welder_probe_tip'],['release']
74_29980,74,999.333,8,1,['high_voltage_board'],['first_contact']
74_29987,74,999.566,7,2,"['high_voltage_board', 'high_voltage_board']","['first_contact', 'first_contact']"
74_30088,74,1002.933,12,1,['pliers'],['take']
74_31044,74,1034.8,7,1,['welder_probe_tip'],['release']
74_31152,74,1038.4,3,1,['high_voltage_board'],['decontact']
74_31202,74,1040.066,10,1,['pliers'],['release']
74_31422,74,1047.4,6,1,['welder_station'],['first_contact']
74_31786,74,1059.533,6,1,['welder_station'],['decontact']
74_31868,74,1062.266,6,1,['socket_3'],['first_contact']
74_31892,74,1063.066,6,1,['socket_3'],['decontact']
74_31997,74,1066.566,6,1,['screwdriver'],['take']
74_32102,74,1070.066,6,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['take', 'take', 'contact']"
74_32352,74,1078.4,7,3,"['high_voltage_board', 'high_voltage_board', 'screwdriver']","['first_contact', 'first_contact', 'contact']"
